LIBRARY_ID,ANCHOR_ID,COSMIC_ID,Label,Endpoint,CELL_LINE_NAME,tissue
148124,24978538,949163,1,SA-L,EW-1,Bone
24978538,11707110,949163,1,IDA,EW-1,Bone
24978538,208908,949163,3,Synergy,EW-1,Bone
24978538,51001932,949163,3,Synergy,EW-1,Bone
23725625,11707110,949163,1,SA-L,EW-1,Bone
23725625,51001932,949163,1,IDA,EW-1,Bone
6450551,24978538,949163,3,Synergy,EW-1,Bone
10184653,24978538,949163,2,Bliss,EW-1,Bone
10184653,11707110,949163,1,SA-L,EW-1,Bone
10184653,51001932,949163,2,Bliss,EW-1,Bone
11433190,24856436,949163,3,Synergy,EW-1,Bone
1401,208908,949163,1,SA-L,EW-1,Bone
46930998,11707110,949163,1,SA-L,EW-1,Bone
46930998,208908,949163,3,Synergy,EW-1,Bone
46930998,51001932,949163,2,Bliss,EW-1,Bone
5330286,11707110,949163,0,sub-HSA,EW-1,Bone
5330286,208908,949163,1,SA-L,EW-1,Bone
5330286,51001932,949163,1,IDA,EW-1,Bone
17755052,24856436,949163,1,IDA,EW-1,Bone
17755052,11707110,949163,1,SA-L,EW-1,Bone
17755052,208908,949163,1,SA-L,EW-1,Bone
3385,11152667,949163,2,Bliss,EW-1,Bone
11626560,208908,949163,1,SA-L,EW-1,Bone
5310940,24978538,949163,2,Bliss,EW-1,Bone
24856436,23725625,949163,1,SA-L,EW-1,Bone
24856436,11152667,949163,3,Synergy,EW-1,Bone
60750,11152667,949163,1,SA-L,EW-1,Bone
60750,24856436,949163,1,IDA,EW-1,Bone
11707110,24978538,949163,2,Bliss,EW-1,Bone
11707110,644241,949163,2,Bliss,EW-1,Bone
11707110,208908,949163,2,Bliss,EW-1,Bone
11707110,51001932,949163,1,IDA,EW-1,Bone
44462760,208908,949163,1,SA-L,EW-1,Bone
5394,23725625,949163,3,Synergy,EW-1,Bone
5394,24856436,949163,1,SA-A,EW-1,Bone
104842,24978538,949163,1,IDA,EW-1,Bone
11640390,11707110,949163,1,SA-L,EW-1,Bone
11640390,208908,949163,1,SA-L,EW-1,Bone
11640390,51001932,949163,1,IDA,EW-1,Bone
11488320,51001932,949163,1,SA-A,EW-1,Bone
51001932,24978538,949163,1,SA-L,EW-1,Bone
51001932,11707110,949163,1,SA-L,EW-1,Bone
51001932,208908,949163,1,SA-L,EW-1,Bone
24866313,11707110,949163,0,sub-HSA,EW-1,Bone
44224160,46930998,949163,2,Bliss,EW-1,Bone
44224160,51001932,949163,2,Bliss,EW-1,Bone
46926973,11707110,949163,0,sub-HSA,EW-1,Bone
46926973,208908,949163,0,sub-HSA,EW-1,Bone
46926973,51001932,949163,2,Bliss,EW-1,Bone
84691,11152667,949164,2,Bliss,EW-18,Bone
84691,24856436,949164,1,IDA,EW-18,Bone
148124,24978538,949164,1,SA-L,EW-18,Bone
24978538,11707110,949164,1,IDA,EW-18,Bone
24978538,208908,949164,1,IDA,EW-18,Bone
24978538,51001932,949164,1,IDA,EW-18,Bone
23725625,11707110,949164,1,SA-L,EW-18,Bone
23725625,51001932,949164,2,Bliss,EW-18,Bone
6450551,24978538,949164,1,IDA,EW-18,Bone
10184653,24978538,949164,1,SA-L,EW-18,Bone
10184653,11707110,949164,1,SA-L,EW-18,Bone
10184653,51001932,949164,2,Bliss,EW-18,Bone
11433190,24856436,949164,1,IDA,EW-18,Bone
1401,208908,949164,3,Synergy,EW-18,Bone
46930998,11707110,949164,1,SA-L,EW-18,Bone
46930998,208908,949164,1,SA-L,EW-18,Bone
46930998,51001932,949164,1,SA-L,EW-18,Bone
5330286,11707110,949164,0,sub-HSA,EW-18,Bone
5330286,208908,949164,1,SA-L,EW-18,Bone
5330286,51001932,949164,2,Bliss,EW-18,Bone
17755052,24856436,949164,1,IDA,EW-18,Bone
17755052,11707110,949164,1,SA-L,EW-18,Bone
17755052,208908,949164,1,SA-L,EW-18,Bone
3385,11152667,949164,2,Bliss,EW-18,Bone
11626560,208908,949164,1,SA-L,EW-18,Bone
5310940,24978538,949164,1,IDA,EW-18,Bone
24856436,23725625,949164,1,SA-L,EW-18,Bone
24856436,11152667,949164,1,SA-L,EW-18,Bone
60750,11152667,949164,2,Bliss,EW-18,Bone
60750,24856436,949164,2,Bliss,EW-18,Bone
11707110,24978538,949164,1,IDA,EW-18,Bone
11707110,644241,949164,1,SA-L,EW-18,Bone
11707110,208908,949164,1,SA-L,EW-18,Bone
11707110,51001932,949164,2,Bliss,EW-18,Bone
44462760,208908,949164,1,SA-L,EW-18,Bone
5394,23725625,949164,2,Bliss,EW-18,Bone
5394,24856436,949164,1,SA-A,EW-18,Bone
104842,24978538,949164,1,IDA,EW-18,Bone
11640390,11707110,949164,0,sub-HSA,EW-18,Bone
11640390,208908,949164,0,sub-HSA,EW-18,Bone
11640390,51001932,949164,0,sub-HSA,EW-18,Bone
11488320,51001932,949164,1,SA-A,EW-18,Bone
51001932,24978538,949164,1,SA-L,EW-18,Bone
51001932,11707110,949164,1,SA-L,EW-18,Bone
51001932,208908,949164,1,SA-L,EW-18,Bone
24866313,11707110,949164,1,IDA,EW-18,Bone
44224160,46930998,949164,2,Bliss,EW-18,Bone
44224160,51001932,949164,2,Bliss,EW-18,Bone
46926973,11707110,949164,1,IDA,EW-18,Bone
46926973,208908,949164,1,IDA,EW-18,Bone
46926973,51001932,949164,1,IDA,EW-18,Bone
84691,11152667,949165,2,Bliss,EW-16,Bone
84691,24856436,949165,2,Bliss,EW-16,Bone
148124,24978538,949165,2,Bliss,EW-16,Bone
24978538,11707110,949165,2,Bliss,EW-16,Bone
24978538,208908,949165,3,Synergy,EW-16,Bone
24978538,51001932,949165,2,Bliss,EW-16,Bone
23725625,11707110,949165,0,sub-HSA,EW-16,Bone
23725625,51001932,949165,1,IDA,EW-16,Bone
6450551,24978538,949165,3,Synergy,EW-16,Bone
10184653,24978538,949165,1,SA-L,EW-16,Bone
10184653,11707110,949165,1,SA-L,EW-16,Bone
10184653,51001932,949165,2,Bliss,EW-16,Bone
11433190,24856436,949165,1,IDA,EW-16,Bone
1401,208908,949165,2,Bliss,EW-16,Bone
46930998,11707110,949165,2,Bliss,EW-16,Bone
46930998,208908,949165,3,Synergy,EW-16,Bone
46930998,51001932,949165,1,SA-L,EW-16,Bone
5330286,11707110,949165,1,IDA,EW-16,Bone
5330286,208908,949165,1,SA-L,EW-16,Bone
5330286,51001932,949165,1,IDA,EW-16,Bone
17755052,24856436,949165,2,Bliss,EW-16,Bone
17755052,11707110,949165,1,SA-L,EW-16,Bone
17755052,208908,949165,2,Bliss,EW-16,Bone
3385,11152667,949165,2,Bliss,EW-16,Bone
11626560,208908,949165,2,Bliss,EW-16,Bone
5310940,24978538,949165,2,Bliss,EW-16,Bone
24856436,23725625,949165,2,Bliss,EW-16,Bone
24856436,11152667,949165,1,SA-L,EW-16,Bone
60750,11152667,949165,1,SA-L,EW-16,Bone
60750,24856436,949165,1,IDA,EW-16,Bone
11707110,24978538,949165,2,Bliss,EW-16,Bone
11707110,644241,949165,1,SA-L,EW-16,Bone
11707110,208908,949165,1,SA-L,EW-16,Bone
11707110,51001932,949165,2,Bliss,EW-16,Bone
44462760,208908,949165,2,Bliss,EW-16,Bone
5394,23725625,949165,3,Synergy,EW-16,Bone
5394,24856436,949165,1,SA-A,EW-16,Bone
104842,24978538,949165,1,IDA,EW-16,Bone
11640390,11707110,949165,1,SA-L,EW-16,Bone
11640390,208908,949165,2,Bliss,EW-16,Bone
11640390,51001932,949165,0,sub-HSA,EW-16,Bone
11488320,51001932,949165,2,Bliss,EW-16,Bone
51001932,24978538,949165,2,Bliss,EW-16,Bone
51001932,11707110,949165,1,SA-L,EW-16,Bone
51001932,208908,949165,2,Bliss,EW-16,Bone
24866313,11707110,949165,1,IDA,EW-16,Bone
44224160,46930998,949165,2,Bliss,EW-16,Bone
44224160,51001932,949165,2,Bliss,EW-16,Bone
46926973,11707110,949165,1,IDA,EW-16,Bone
46926973,208908,949165,1,IDA,EW-16,Bone
46926973,51001932,949165,1,IDA,EW-16,Bone
84691,11152667,949166,1,IDA,EW-13,Bone
84691,24856436,949166,1,IDA,EW-13,Bone
148124,24978538,949166,2,Bliss,EW-13,Bone
24978538,11707110,949166,1,IDA,EW-13,Bone
24978538,208908,949166,1,IDA,EW-13,Bone
24978538,51001932,949166,1,IDA,EW-13,Bone
23725625,11707110,949166,1,SA-L,EW-13,Bone
23725625,51001932,949166,1,IDA,EW-13,Bone
6450551,24978538,949166,2,Bliss,EW-13,Bone
10184653,24978538,949166,2,Bliss,EW-13,Bone
10184653,11707110,949166,1,SA-L,EW-13,Bone
10184653,51001932,949166,2,Bliss,EW-13,Bone
1401,208908,949166,1,SA-L,EW-13,Bone
46930998,11707110,949166,1,SA-L,EW-13,Bone
46930998,208908,949166,1,SA-L,EW-13,Bone
46930998,51001932,949166,1,SA-L,EW-13,Bone
5330286,208908,949166,1,SA-L,EW-13,Bone
5330286,51001932,949166,1,IDA,EW-13,Bone
17755052,24856436,949166,2,Bliss,EW-13,Bone
17755052,11707110,949166,1,SA-L,EW-13,Bone
17755052,208908,949166,0,sub-HSA,EW-13,Bone
3385,11152667,949166,3,Synergy,EW-13,Bone
11626560,208908,949166,1,SA-L,EW-13,Bone
5310940,24978538,949166,2,Bliss,EW-13,Bone
24856436,11152667,949166,1,SA-L,EW-13,Bone
60750,11152667,949166,1,SA-L,EW-13,Bone
60750,24856436,949166,1,IDA,EW-13,Bone
11707110,24978538,949166,1,IDA,EW-13,Bone
11707110,644241,949166,1,SA-L,EW-13,Bone
11707110,208908,949166,1,SA-L,EW-13,Bone
11707110,51001932,949166,2,Bliss,EW-13,Bone
5394,23725625,949166,3,Synergy,EW-13,Bone
5394,24856436,949166,2,Bliss,EW-13,Bone
104842,24978538,949166,2,Bliss,EW-13,Bone
11640390,11707110,949166,1,SA-L,EW-13,Bone
11640390,208908,949166,1,SA-L,EW-13,Bone
11640390,51001932,949166,2,Bliss,EW-13,Bone
11488320,51001932,949166,1,SA-A,EW-13,Bone
51001932,24978538,949166,2,Bliss,EW-13,Bone
51001932,11707110,949166,0,sub-HSA,EW-13,Bone
51001932,208908,949166,1,SA-L,EW-13,Bone
44224160,46930998,949166,1,SA-L,EW-13,Bone
44224160,51001932,949166,2,Bliss,EW-13,Bone
84691,11152667,949167,1,IDA,EW-22,Bone
84691,24856436,949167,1,IDA,EW-22,Bone
148124,24978538,949167,2,Bliss,EW-22,Bone
24978538,11707110,949167,1,IDA,EW-22,Bone
24978538,208908,949167,1,IDA,EW-22,Bone
24978538,51001932,949167,2,Bliss,EW-22,Bone
23725625,11707110,949167,0,sub-HSA,EW-22,Bone
23725625,51001932,949167,1,IDA,EW-22,Bone
6450551,24978538,949167,2,Bliss,EW-22,Bone
10184653,24978538,949167,3,Synergy,EW-22,Bone
10184653,11707110,949167,1,SA-L,EW-22,Bone
10184653,51001932,949167,2,Bliss,EW-22,Bone
11433190,24856436,949167,1,IDA,EW-22,Bone
1401,208908,949167,1,SA-L,EW-22,Bone
46930998,11707110,949167,1,SA-L,EW-22,Bone
46930998,208908,949167,1,SA-L,EW-22,Bone
46930998,51001932,949167,1,SA-L,EW-22,Bone
5330286,11707110,949167,0,sub-HSA,EW-22,Bone
5330286,208908,949167,1,SA-L,EW-22,Bone
5330286,51001932,949167,1,IDA,EW-22,Bone
17755052,24856436,949167,2,Bliss,EW-22,Bone
17755052,11707110,949167,1,SA-L,EW-22,Bone
17755052,208908,949167,1,SA-L,EW-22,Bone
3385,11152667,949167,2,Bliss,EW-22,Bone
11626560,208908,949167,1,SA-L,EW-22,Bone
5310940,24978538,949167,2,Bliss,EW-22,Bone
24856436,23725625,949167,1,SA-L,EW-22,Bone
24856436,11152667,949167,3,Synergy,EW-22,Bone
60750,11152667,949167,1,SA-L,EW-22,Bone
60750,24856436,949167,1,IDA,EW-22,Bone
11707110,24978538,949167,1,IDA,EW-22,Bone
11707110,644241,949167,1,SA-L,EW-22,Bone
11707110,208908,949167,1,SA-L,EW-22,Bone
11707110,51001932,949167,2,Bliss,EW-22,Bone
44462760,208908,949167,2,Bliss,EW-22,Bone
5394,23725625,949167,3,Synergy,EW-22,Bone
5394,24856436,949167,1,SA-A,EW-22,Bone
104842,24978538,949167,1,IDA,EW-22,Bone
11640390,11707110,949167,1,SA-L,EW-22,Bone
11640390,208908,949167,1,SA-L,EW-22,Bone
11640390,51001932,949167,0,sub-HSA,EW-22,Bone
11488320,51001932,949167,1,SA-A,EW-22,Bone
51001932,24978538,949167,3,Synergy,EW-22,Bone
51001932,11707110,949167,1,SA-L,EW-22,Bone
51001932,208908,949167,1,SA-L,EW-22,Bone
24866313,11707110,949167,1,IDA,EW-22,Bone
44224160,46930998,949167,2,Bliss,EW-22,Bone
44224160,51001932,949167,2,Bliss,EW-22,Bone
46926973,11707110,949167,1,IDA,EW-22,Bone
46926973,208908,949167,1,IDA,EW-22,Bone
46926973,51001932,949167,2,Bliss,EW-22,Bone
84691,11152667,949168,1,IDA,EW-24,Bone
84691,24856436,949168,1,IDA,EW-24,Bone
148124,24978538,949168,3,Synergy,EW-24,Bone
24978538,11707110,949168,0,sub-HSA,EW-24,Bone
24978538,208908,949168,1,IDA,EW-24,Bone
24978538,51001932,949168,3,Synergy,EW-24,Bone
23725625,11707110,949168,0,sub-HSA,EW-24,Bone
23725625,51001932,949168,1,IDA,EW-24,Bone
6450551,24978538,949168,2,Bliss,EW-24,Bone
10184653,24978538,949168,2,Bliss,EW-24,Bone
10184653,11707110,949168,1,SA-L,EW-24,Bone
10184653,51001932,949168,2,Bliss,EW-24,Bone
11433190,24856436,949168,2,Bliss,EW-24,Bone
1401,208908,949168,1,SA-L,EW-24,Bone
46930998,11707110,949168,1,SA-L,EW-24,Bone
46930998,208908,949168,1,SA-L,EW-24,Bone
46930998,51001932,949168,1,SA-L,EW-24,Bone
5330286,11707110,949168,1,IDA,EW-24,Bone
5330286,208908,949168,1,SA-L,EW-24,Bone
5330286,51001932,949168,1,IDA,EW-24,Bone
17755052,24856436,949168,2,Bliss,EW-24,Bone
17755052,11707110,949168,1,SA-L,EW-24,Bone
17755052,208908,949168,1,SA-L,EW-24,Bone
3385,11152667,949168,1,IDA,EW-24,Bone
11626560,208908,949168,1,SA-L,EW-24,Bone
5310940,24978538,949168,1,IDA,EW-24,Bone
24856436,23725625,949168,1,SA-L,EW-24,Bone
24856436,11152667,949168,1,SA-L,EW-24,Bone
60750,11152667,949168,1,SA-L,EW-24,Bone
60750,24856436,949168,1,IDA,EW-24,Bone
11707110,24978538,949168,1,IDA,EW-24,Bone
11707110,644241,949168,1,SA-L,EW-24,Bone
11707110,208908,949168,2,Bliss,EW-24,Bone
11707110,51001932,949168,1,IDA,EW-24,Bone
44462760,208908,949168,1,SA-L,EW-24,Bone
5394,23725625,949168,2,Bliss,EW-24,Bone
5394,24856436,949168,2,Bliss,EW-24,Bone
104842,24978538,949168,2,Bliss,EW-24,Bone
11640390,11707110,949168,1,SA-L,EW-24,Bone
11640390,208908,949168,1,SA-L,EW-24,Bone
11640390,51001932,949168,1,IDA,EW-24,Bone
11488320,51001932,949168,1,SA-A,EW-24,Bone
51001932,24978538,949168,2,Bliss,EW-24,Bone
51001932,11707110,949168,1,SA-L,EW-24,Bone
51001932,208908,949168,1,SA-L,EW-24,Bone
24866313,11707110,949168,1,IDA,EW-24,Bone
44224160,46930998,949168,1,SA-L,EW-24,Bone
44224160,51001932,949168,2,Bliss,EW-24,Bone
46926973,11707110,949168,1,IDA,EW-24,Bone
46926973,208908,949168,2,Bliss,EW-24,Bone
46926973,51001932,949168,1,IDA,EW-24,Bone
84691,11152667,949171,1,SA-L,NB10,Peripheral Nervous System
84691,24856436,949171,2,Bliss,NB10,Peripheral Nervous System
148124,24978538,949171,1,IDA,NB10,Peripheral Nervous System
24978538,11707110,949171,3,Synergy,NB10,Peripheral Nervous System
24978538,208908,949171,1,IDA,NB10,Peripheral Nervous System
24978538,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
23725625,11707110,949171,1,IDA,NB10,Peripheral Nervous System
23725625,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
6450551,24978538,949171,1,IDA,NB10,Peripheral Nervous System
10184653,24978538,949171,2,Bliss,NB10,Peripheral Nervous System
10184653,11707110,949171,2,Bliss,NB10,Peripheral Nervous System
10184653,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
11433190,24856436,949171,1,IDA,NB10,Peripheral Nervous System
1401,208908,949171,1,SA-L,NB10,Peripheral Nervous System
46930998,11707110,949171,2,Bliss,NB10,Peripheral Nervous System
46930998,208908,949171,1,SA-L,NB10,Peripheral Nervous System
46930998,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
5330286,11707110,949171,2,Bliss,NB10,Peripheral Nervous System
5330286,208908,949171,1,SA-L,NB10,Peripheral Nervous System
5330286,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
17755052,24856436,949171,2,Bliss,NB10,Peripheral Nervous System
17755052,11707110,949171,2,Bliss,NB10,Peripheral Nervous System
17755052,208908,949171,0,sub-HSA,NB10,Peripheral Nervous System
3385,11152667,949171,1,IDA,NB10,Peripheral Nervous System
11626560,208908,949171,1,SA-L,NB10,Peripheral Nervous System
5310940,24978538,949171,2,Bliss,NB10,Peripheral Nervous System
24856436,23725625,949171,2,Bliss,NB10,Peripheral Nervous System
24856436,11152667,949171,3,Synergy,NB10,Peripheral Nervous System
60750,11152667,949171,1,SA-L,NB10,Peripheral Nervous System
60750,24856436,949171,1,IDA,NB10,Peripheral Nervous System
11707110,24978538,949171,3,Synergy,NB10,Peripheral Nervous System
11707110,644241,949171,1,IDA,NB10,Peripheral Nervous System
11707110,208908,949171,0,sub-HSA,NB10,Peripheral Nervous System
11707110,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
44462760,208908,949171,1,IDA,NB10,Peripheral Nervous System
5394,23725625,949171,3,Synergy,NB10,Peripheral Nervous System
5394,24856436,949171,3,Synergy,NB10,Peripheral Nervous System
104842,24978538,949171,1,IDA,NB10,Peripheral Nervous System
11640390,11707110,949171,1,IDA,NB10,Peripheral Nervous System
11640390,208908,949171,1,SA-L,NB10,Peripheral Nervous System
11640390,51001932,949171,1,SA-L,NB10,Peripheral Nervous System
11488320,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
51001932,24978538,949171,1,IDA,NB10,Peripheral Nervous System
51001932,11707110,949171,2,Bliss,NB10,Peripheral Nervous System
51001932,208908,949171,1,SA-L,NB10,Peripheral Nervous System
24866313,11707110,949171,1,IDA,NB10,Peripheral Nervous System
44224160,46930998,949171,1,SA-L,NB10,Peripheral Nervous System
44224160,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
46926973,11707110,949171,1,IDA,NB10,Peripheral Nervous System
46926973,208908,949171,1,SA-L,NB10,Peripheral Nervous System
46926973,51001932,949171,2,Bliss,NB10,Peripheral Nervous System
84691,11152667,949172,1,SA-L,NB12,Peripheral Nervous System
84691,24856436,949172,2,Bliss,NB12,Peripheral Nervous System
148124,24978538,949172,3,Synergy,NB12,Peripheral Nervous System
24978538,11707110,949172,1,SA-L,NB12,Peripheral Nervous System
24978538,208908,949172,1,IDA,NB12,Peripheral Nervous System
24978538,51001932,949172,1,IDA,NB12,Peripheral Nervous System
23725625,11707110,949172,1,IDA,NB12,Peripheral Nervous System
23725625,51001932,949172,2,Bliss,NB12,Peripheral Nervous System
6450551,24978538,949172,2,Bliss,NB12,Peripheral Nervous System
10184653,24978538,949172,2,Bliss,NB12,Peripheral Nervous System
10184653,11707110,949172,1,SA-L,NB12,Peripheral Nervous System
10184653,51001932,949172,2,Bliss,NB12,Peripheral Nervous System
11433190,24856436,949172,1,IDA,NB12,Peripheral Nervous System
1401,208908,949172,1,SA-L,NB12,Peripheral Nervous System
46930998,11707110,949172,0,sub-HSA,NB12,Peripheral Nervous System
46930998,208908,949172,1,SA-L,NB12,Peripheral Nervous System
46930998,51001932,949172,1,IDA,NB12,Peripheral Nervous System
5330286,11707110,949172,0,sub-HSA,NB12,Peripheral Nervous System
5330286,208908,949172,1,SA-L,NB12,Peripheral Nervous System
5330286,51001932,949172,2,Bliss,NB12,Peripheral Nervous System
17755052,24856436,949172,1,IDA,NB12,Peripheral Nervous System
17755052,11707110,949172,1,SA-L,NB12,Peripheral Nervous System
17755052,208908,949172,1,SA-L,NB12,Peripheral Nervous System
3385,11152667,949172,1,IDA,NB12,Peripheral Nervous System
11626560,208908,949172,1,SA-L,NB12,Peripheral Nervous System
5310940,24978538,949172,3,Synergy,NB12,Peripheral Nervous System
24856436,23725625,949172,1,SA-L,NB12,Peripheral Nervous System
24856436,11152667,949172,1,SA-L,NB12,Peripheral Nervous System
60750,11152667,949172,1,SA-L,NB12,Peripheral Nervous System
60750,24856436,949172,1,IDA,NB12,Peripheral Nervous System
11707110,24978538,949172,3,Synergy,NB12,Peripheral Nervous System
11707110,644241,949172,2,Bliss,NB12,Peripheral Nervous System
11707110,208908,949172,2,Bliss,NB12,Peripheral Nervous System
11707110,51001932,949172,2,Bliss,NB12,Peripheral Nervous System
44462760,208908,949172,1,IDA,NB12,Peripheral Nervous System
5394,23725625,949172,2,Bliss,NB12,Peripheral Nervous System
5394,24856436,949172,1,SA-A,NB12,Peripheral Nervous System
104842,24978538,949172,2,Bliss,NB12,Peripheral Nervous System
11640390,11707110,949172,1,IDA,NB12,Peripheral Nervous System
11640390,208908,949172,1,SA-L,NB12,Peripheral Nervous System
11640390,51001932,949172,1,SA-L,NB12,Peripheral Nervous System
11488320,51001932,949172,1,SA-A,NB12,Peripheral Nervous System
51001932,24978538,949172,2,Bliss,NB12,Peripheral Nervous System
51001932,11707110,949172,1,SA-L,NB12,Peripheral Nervous System
51001932,208908,949172,1,SA-L,NB12,Peripheral Nervous System
24866313,11707110,949172,1,IDA,NB12,Peripheral Nervous System
44224160,46930998,949172,2,Bliss,NB12,Peripheral Nervous System
44224160,51001932,949172,2,Bliss,NB12,Peripheral Nervous System
46926973,11707110,949172,0,sub-HSA,NB12,Peripheral Nervous System
46926973,208908,949172,0,sub-HSA,NB12,Peripheral Nervous System
46926973,51001932,949172,2,Bliss,NB12,Peripheral Nervous System
84691,11152667,949174,1,SA-L,NB7,Peripheral Nervous System
84691,24856436,949174,2,Bliss,NB7,Peripheral Nervous System
148124,24978538,949174,1,IDA,NB7,Peripheral Nervous System
24978538,11707110,949174,1,SA-L,NB7,Peripheral Nervous System
24978538,208908,949174,1,IDA,NB7,Peripheral Nervous System
24978538,51001932,949174,1,IDA,NB7,Peripheral Nervous System
23725625,11707110,949174,0,sub-HSA,NB7,Peripheral Nervous System
23725625,51001932,949174,1,IDA,NB7,Peripheral Nervous System
6450551,24978538,949174,1,IDA,NB7,Peripheral Nervous System
10184653,24978538,949174,1,IDA,NB7,Peripheral Nervous System
10184653,11707110,949174,1,SA-L,NB7,Peripheral Nervous System
10184653,51001932,949174,1,SA-L,NB7,Peripheral Nervous System
11433190,24856436,949174,1,IDA,NB7,Peripheral Nervous System
1401,208908,949174,1,SA-L,NB7,Peripheral Nervous System
46930998,11707110,949174,0,sub-HSA,NB7,Peripheral Nervous System
46930998,208908,949174,1,SA-L,NB7,Peripheral Nervous System
46930998,51001932,949174,0,sub-HSA,NB7,Peripheral Nervous System
5330286,11707110,949174,1,IDA,NB7,Peripheral Nervous System
5330286,208908,949174,1,SA-L,NB7,Peripheral Nervous System
5330286,51001932,949174,1,SA-L,NB7,Peripheral Nervous System
17755052,24856436,949174,2,Bliss,NB7,Peripheral Nervous System
17755052,11707110,949174,0,sub-HSA,NB7,Peripheral Nervous System
17755052,208908,949174,0,sub-HSA,NB7,Peripheral Nervous System
3385,11152667,949174,1,IDA,NB7,Peripheral Nervous System
11626560,208908,949174,1,SA-L,NB7,Peripheral Nervous System
5310940,24978538,949174,1,IDA,NB7,Peripheral Nervous System
24856436,23725625,949174,1,SA-L,NB7,Peripheral Nervous System
24856436,11152667,949174,3,Synergy,NB7,Peripheral Nervous System
60750,24856436,949174,1,IDA,NB7,Peripheral Nervous System
11707110,24978538,949174,1,IDA,NB7,Peripheral Nervous System
11707110,644241,949174,1,IDA,NB7,Peripheral Nervous System
11707110,208908,949174,1,IDA,NB7,Peripheral Nervous System
11707110,51001932,949174,1,IDA,NB7,Peripheral Nervous System
44462760,208908,949174,1,IDA,NB7,Peripheral Nervous System
5394,23725625,949174,2,Bliss,NB7,Peripheral Nervous System
5394,24856436,949174,1,SA-A,NB7,Peripheral Nervous System
104842,24978538,949174,2,Bliss,NB7,Peripheral Nervous System
11640390,11707110,949174,0,sub-HSA,NB7,Peripheral Nervous System
11640390,208908,949174,1,SA-L,NB7,Peripheral Nervous System
11640390,51001932,949174,1,SA-L,NB7,Peripheral Nervous System
11488320,51001932,949174,1,SA-A,NB7,Peripheral Nervous System
51001932,24978538,949174,1,IDA,NB7,Peripheral Nervous System
51001932,11707110,949174,1,SA-L,NB7,Peripheral Nervous System
51001932,208908,949174,1,SA-L,NB7,Peripheral Nervous System
24866313,11707110,949174,1,IDA,NB7,Peripheral Nervous System
44224160,46930998,949174,1,SA-L,NB7,Peripheral Nervous System
44224160,51001932,949174,1,IDA,NB7,Peripheral Nervous System
46926973,11707110,949174,1,IDA,NB7,Peripheral Nervous System
